date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,87.5,1.8227
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,117.5,2.4477
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Carrots,KG,actual,Retail,PHP,142.5,2.9684
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Choko,KG,actual,Retail,PHP,48.75,1.0155
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Coconut,KG,actual,Retail,PHP,20.0,0.4166
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,110.0,2.2914
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Ginger,KG,actual,Retail,PHP,111.25,2.3175
2021-01-15,Region VI,Aklan,Aklan,11.706772,122.37009,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,127.5,2.656
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,33.63,0.7006
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,cereals and tubers,Rice (special),KG,actual,Retail,PHP,48.03,1.0005
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,37.31,0.7772
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,212.5,4.4266
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs",Eggs (duck),Unit,actual,Retail,PHP,9.5,0.1979
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,187.5,3.9058
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,152.5,3.1768
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,162.5,3.3851
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,618.75,12.8893
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,86.88,1.8098
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,vegetables and fruits,Coconut,KG,actual,Retail,PHP,15.75,0.3281
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,107.5,2.2394
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,169.38,3.5284
2021-01-15,Region VI,Antique,Antique,10.75556,121.93507,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,53.13,1.1068
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,41.73,0.8693
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,148.75,3.0986
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,268.75,5.5984
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,7.13,0.1485
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Eggs (duck),Unit,actual,Retail,PHP,8.0,0.1666
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,172.5,3.5934
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,actual,Retail,PHP,196.25,4.0881
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,203.75,4.2443
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,181.25,3.7756
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,281.25,5.8588
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,143.75,2.9945
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Meat (beef),KG,actual,Retail,PHP,268.75,5.5984
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,192.5,4.01
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,183.75,3.8277
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,631.25,13.1497
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,60.63,1.263
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,37.5,0.7812
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,122.5,2.5518
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,140.0,2.9164
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Coconut,KG,actual,Retail,PHP,18.13,0.3777
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,96.25,2.005
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Garlic,KG,actual,Retail,PHP,123.75,2.5779
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,162.5,3.3851
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Onions (red),KG,actual,Retail,PHP,160.63,3.3461
2021-01-15,Region VI,Capiz,Capiz,11.58028,122.75528,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,93.75,1.9529
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,37.5,0.7812
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,cereals and tubers,Rice (special),KG,actual,Retail,PHP,55.5,1.1561
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.0,0.8749
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,28.83,0.6006
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,178.33,3.7148
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,281.67,5.8675
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.75,0.1406
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,171.67,3.5761
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,198.33,4.1314
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,131.67,2.7428
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,205.0,4.2704
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,150.0,3.1247
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,171.67,3.5761
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,215.0,4.4787
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,201.67,4.201
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,350.0,7.2909
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,86.67,1.8054
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,61.67,1.2847
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,35.83,0.7464
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,113.33,2.3608
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,53.33,1.1109
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,90.0,1.8748
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,146.67,3.0553
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,68.33,1.4234
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Coconut,KG,actual,Retail,PHP,20.83,0.4339
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,93.33,1.9442
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Ginger,KG,actual,Retail,PHP,121.67,2.5345
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,160.0,3.333
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Squashes,KG,actual,Retail,PHP,38.33,0.7985
2021-01-15,Region VI,Guimaras,Guimaras,10.66578,122.59038,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,86.67,1.8054
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,37.13,0.7735
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,cereals and tubers,Rice (special),KG,actual,Retail,PHP,51.0,1.0624
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.38,0.8828
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,148.75,3.0986
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,351.25,7.3169
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,162.5,3.3851
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,206.25,4.2964
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,230.0,4.7912
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,317.5,6.6139
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,158.13,3.294
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,217.5,4.5308
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,577.5,12.03
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,PHP,89.71,1.8688
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,74.38,1.5494
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,33.75,0.7031
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,130.0,2.7081
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,116.25,2.4216
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,33.75,0.7031
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,63.13,1.3151
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Choko,KG,actual,Retail,PHP,47.5,0.9895
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Coconut,KG,actual,Retail,PHP,26.25,0.5468
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,118.75,2.4737
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Ginger,KG,actual,Retail,PHP,115.0,2.3956
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Squashes,KG,actual,Retail,PHP,76.25,1.5884
2021-01-15,Region VI,Iloilo,Iloilo,10.692921,122.569718,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,91.25,1.9008
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,37.67,0.7847
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,cereals and tubers,Rice (special),KG,actual,Retail,PHP,49.87,1.0389
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,43.38,0.9037
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,33.63,0.7006
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,170.0,3.5413
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,305.63,6.3666
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Eggs (duck),Unit,actual,Retail,PHP,8.35,0.1739
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,200.0,4.1662
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,165.0,3.4371
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,167.5,3.4892
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,238.13,4.9605
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,156.25,3.2549
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,236.25,4.9214
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,211.25,4.4006
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,505.63,10.5329
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,49.38,1.0286
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,53.63,1.1172
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,88.75,1.8488
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,58.13,1.2109
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,85.0,1.7706
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Coconut,KG,actual,Retail,PHP,20.75,0.4322
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Garlic,KG,actual,Retail,PHP,96.67,2.0137
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Ginger,KG,actual,Retail,PHP,108.13,2.2525
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,136.88,2.8514
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Squashes,KG,actual,Retail,PHP,36.25,0.7551
2021-01-15,Region VI,Negros Occidental,Negros Occidental,10.66736,122.94693,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,68.75,1.4321
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,cereals and tubers,Rice (special),KG,actual,Retail,PHP,46.38,0.9661
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,41.88,0.8724
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,35.75,0.7447
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,130.0,2.7081
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,293.75,6.1192
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,158.13,3.294
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,186.25,3.8798
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,148.75,3.0986
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,244.38,5.0907
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,179.38,3.7367
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,89.25,1.8592
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,81.75,1.7029
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,128.75,2.682
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,100.0,2.0831
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,116.25,2.4216
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,40.0,0.8332
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,127.5,2.656
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,106.25,2.2133
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Carrots,KG,actual,Retail,PHP,126.25,2.6299
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Choko,KG,actual,Retail,PHP,40.0,0.8332
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Coconut,KG,actual,Retail,PHP,22.5,0.4687
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,100.0,2.0831
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Ginger,KG,actual,Retail,PHP,138.75,2.8903
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,198.13,4.1273
2021-01-15,Region VII,Bohol,Bohol,9.65564,123.872,vegetables and fruits,Squashes,KG,actual,Retail,PHP,61.75,1.2863
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,cereals and tubers,Rice (special),KG,actual,Retail,PHP,49.97,1.0409
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,32.5,0.677
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,cereals and tubers,Taro,KG,actual,Retail,PHP,82.63,1.7213
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,115.38,2.4035
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,412.5,8.5929
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.61,0.1377
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,215.25,4.4839
2021-01-15,Region VII,Cebu,Cebu,10.29144,123.899131,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,228.75,4.7651
